pred_ovlp_bitters_mean,pred_ovlp_bitters_sem,all_H_ovlp_bitters_mean,all_H_ovlp_bitters_sem,rand_ovlp_bitters_mean,rand_ovlp_bitters_sem
0.4914850686037126,0.03437642762071781,0.41327011030400856,0.0337138548543608,0.15192359429647564,0.02158783205516056
0.45313424804950225,0.03753258426461405,0.3906577885391444,0.032637052299813264,0.31947807371536185,0.031034957311389
0.5089050309389292,0.03435221271066967,0.45269706752757605,0.03793715666834652,0.06538875437180522,0.01451646939011451
0.46877185902609636,0.030398843470973585,0.3607344632768361,0.03747893013599957,0.1309725585149314,0.021121514230176698
0.4836898036050578,0.03485128699047035,0.38770513855259614,0.036542817765107156,0.10794995964487489,0.020453888727467992
0.5090933548560667,0.038527855853604326,0.4328759752488566,0.03764734806115044,0.18995157384987893,0.02586819904835
0.48282889426957226,0.03736779132911778,0.39989238633306434,0.034038767663525794,0.12001614205004035,0.020945419888069656
0.4755246166263115,0.03627458717113431,0.4392655367231639,0.04107909897447272,0.2005851493139629,0.024193683789804892
0.5353510895883776,0.03484557400603871,0.4597861178369653,0.03599941459141291,0.3757062146892655,0.03311011237190588
0.43929244013989777,0.03624337064392244,0.4228140973903685,0.03812129835668401,0.12541027710519234,0.01947259589553462
0.4484934086629002,0.03308671722103777,0.4654627387678235,0.03976655634928094,0.2236884584342211,0.02588878668453662
0.4569209039548023,0.03894286802417181,0.4082660747914985,0.03250030504575061,0.36564433683077746,0.03303411899450249
0.4573379069141781,0.032907890886566774,0.4531476997578692,0.04198765266424542,0.29796206618240517,0.03669797472884946
0.47336561743341393,0.035992483736907145,0.4379808985741189,0.03687992630652204,0.3458232445520581,0.033040884394171584
0.4613868711326338,0.03475262766751008,0.3912563895614743,0.03320885340240831,0.1818940005380683,0.02791165566046642
0.46564433683077755,0.0348460044070627,0.3642588108689803,0.03688330109325728,0.33925208501479687,0.03720500731425054
0.48518294323379074,0.039052193013651725,0.4307909604519774,0.036093276590778295,0.42532284100080703,0.03827501854625795
0.4124092009685229,0.03536746078413376,0.43614474038202855,0.04108224200116985,0.23216303470540758,0.025551407315402567
0.47150928167877315,0.041706750462516505,0.41722491256389566,0.03644164773608325,0.4470809792843691,0.034003988357841006
0.48822302932472417,0.03322379671411129,0.42190610707559856,0.03517034707759134,0.2442897497982244,0.026820419315476025
0.5027306967984934,0.03938620660244069,0.4378665590529997,0.03759527841395146,0.127333871401668,0.021433873040927826
0.4789817056766209,0.039957312415531514,0.44991256389561474,0.03855694339408001,0.1853578154425612,0.024742758511564714
0.4659537261232176,0.03135876344337709,0.42001614205004034,0.03853853214944618,0.3730764057035243,0.038567861916116886
0.46965294592413237,0.03266567193566051,0.37423997847726664,0.03444734025575313,0.3757869249394673,0.03345082938028524
0.4394336830777509,0.032198836992019274,0.46210653753026637,0.0383793598354732,0.308077750874361,0.034673332275245924
0.5208299704062416,0.03408063267465602,0.44543314500941616,0.03491640250590173,0.04086629001883239,0.0129225924740292
0.47643933279526496,0.0395029844150988,0.4108689803605058,0.03018843870076026,0.32997040624159263,0.03881515213166667
