pred_ovlp_umamis_mean,pred_ovlp_umamis_sem,all_H_ovlp_umamis_mean,all_H_ovlp_umamis_sem,rand_ovlp_umamis_mean,rand_ovlp_umamis_sem,all_neg_ovlp_umamis_mean,all_neg_ovlp_umamis_sem
0.2948275862068966,0.049590230083444556,,,0.27586206896551724,0.04099488172506741,0.2948275862068966,0.049590230083444556
0.30550082101806236,0.053396984916490565,,,0.2942118226600985,0.04378159854782506,0.30550082101806236,0.053396984916490565
0.3850574712643678,0.06477770727549831,,,0.1732758620689655,0.04077321927719127,0.3850574712643678,0.06477770727549831
0.3202107279693487,0.0566616250547174,,,0.22709359605911328,0.042875776859887534,0.3202107279693487,0.0566616250547174
0.3026819923371647,0.06207420224282005,,,0.13686371100164205,0.030856738112506173,0.3026819923371647,0.06207420224282005
0.2662835249042146,0.05431754213543341,,,0.29961685823754786,0.04177638449351892,0.2662835249042146,0.05431754213543341
0.267911877394636,0.049284006100277306,,,0.2379310344827586,0.04162679990737077,0.267911877394636,0.049284006100277306
0.3208812260536399,0.05321253479322735,,,0.22014230979748217,0.04271960460620082,0.3208812260536399,0.05321253479322735
0.3942528735632185,0.06890057016817228,,,0.2343732895457033,0.0355097509663788,0.3942528735632185,0.06890057016817228
0.37883141762452105,0.04583766913882963,,,0.24808429118773948,0.042919298902764275,0.37883141762452105,0.04583766913882963
0.3389299397920087,0.0557864421059073,,,0.2522851669403393,0.04107600914714672,0.3389299397920087,0.0557864421059073
0.44022988505747124,0.05177816007568521,,,0.21206896551724136,0.039555692550712444,0.44022988505747124,0.05177816007568521
0.3617816091954023,0.05335859488935707,,,0.26981390257252325,0.0429418304348514,0.3617816091954023,0.05335859488935707
0.2586206896551724,0.04069785582942589,,,0.15435139573070605,0.03434530623530282,0.2586206896551724,0.04069785582942589
0.3092911877394636,0.05875021687745191,,,0.3728379857690203,0.046640874009021074,0.3092911877394636,0.05875021687745191
0.3557881773399015,0.06317423381498166,,,0.38069239189928844,0.06149471264683116,0.3557881773399015,0.06317423381498166
0.37988505747126433,0.058326760774137044,,,0.33649425287356327,0.0538736450223473,0.37988505747126433,0.058326760774137044
0.34256978653530373,0.05859715700201522,,,0.32829775588396276,0.04875377249404111,0.34256978653530373,0.05859715700201522
0.432799671592775,0.06089607959030856,,,0.2307334428024083,0.04511545612901315,0.432799671592775,0.06089607959030856
0.28160919540229884,0.04677323940813351,,,0.27787356321839074,0.03325698322408758,0.28160919540229884,0.04677323940813351
0.2723590585659551,0.04679233269690877,,,0.28687739463601536,0.05358238134963165,0.2723590585659551,0.04679233269690877
0.32456212370005466,0.047149914418118104,,,0.20400930487137384,0.03647827487425541,0.32456212370005466,0.047149914418118104
0.34358237547892717,0.06289279408055738,,,0.3322249589490968,0.05620298920462288,0.34358237547892717,0.06289279408055738
0.285919540229885,0.04640744228333319,,,0.2718390804597701,0.04145763204410424,0.285919540229885,0.04640744228333319
0.3029146141215106,0.058364064465425566,,,0.169471811713191,0.033326152904973955,0.3029146141215106,0.058364064465425566
0.3744252873563218,0.06375777509612818,,,0.25862068965517243,0.04941932029508856,0.3744252873563218,0.06375777509612818
0.35411877394636015,0.048241246897009885,,,0.37033388067870826,0.03693413353652862,0.35411877394636015,0.048241246897009885
0.2732211275314724,0.04723129156679013,,,0.23148604269293924,0.0434657178867358,0.2732211275314724,0.04723129156679013
0.3759989053092501,0.06154190485575136,,,0.17431581828133552,0.03319590474127979,0.3759989053092501,0.06154190485575136
