pred_ovlp_bitters_mean,pred_ovlp_bitters_sem,all_H_ovlp_bitters_mean,all_H_ovlp_bitters_sem,rand_ovlp_bitters_mean,rand_ovlp_bitters_sem
0.53954802259887,0.03421179146087489,0.41327011030400856,0.0337138548543608,0.345500403551251,0.030843664428742423
0.5061810599946194,0.034269636276542184,0.3906577885391444,0.03263705229981326,0.11526096314231908,0.01897095654347345
0.5367298896959913,0.03558775372736798,0.45269706752757605,0.03793715666834652,0.2843892924401399,0.02599852096198316
0.5168751681463546,0.032544120446550494,0.3607344632768361,0.03747893013599957,0.20608689803605054,0.02727633305469465
0.5253161151466236,0.034362072523980866,0.38770513855259614,0.03654281776510716,0.2417608286252354,0.02579102158030846
0.5325733118106,0.03886476972881659,0.4328759752488566,0.03764734806115044,0.14978477266612858,0.023835991804763
0.5210990045735808,0.03589897807652324,0.39989238633306434,0.034038767663525794,0.29062415926822704,0.026603937762854187
0.5070823244552057,0.03579769817959914,0.4392655367231639,0.04107909897447272,0.29202986279257465,0.03482717054712022
0.542803336023675,0.033156969472779664,0.4597861178369653,0.035999414591412905,0.36604788808178634,0.03116635468946639
0.5081651869787462,0.03790748818650522,0.4228140973903685,0.038121298356684014,0.10593892924401398,0.0205484450461523
0.4788202851762174,0.032435581914169904,0.4654627387678235,0.03976655634928094,0.27255178907721284,0.03109334031512508
0.45578423459779394,0.03805110334772243,0.4082660747914985,0.03250030504575062,0.20022195318805486,0.024685472199981476
0.49098735539413507,0.03443393056758716,0.4531476997578692,0.041987652664245416,0.13910411622276028,0.02383247018385904
0.4817863868711326,0.03263436532380765,0.4379808985741189,0.03687992630652204,0.12205407586763518,0.02243145987234932
0.5129405434490181,0.035302577456560506,0.3912563895614743,0.03320885340240833,0.34096717783158464,0.03286381859339866
0.4966774280333602,0.03333538457057511,0.3642588108689803,0.036883301093257284,0.16954533225719667,0.026113945800130826
0.513888888888889,0.03973241996938927,0.4307909604519774,0.036093276590778295,0.42319074522464345,0.03763020658493751
0.4456752757600215,0.036411722648946376,0.43614474038202855,0.04108224200116985,0.34031476997578686,0.0354370854465743
0.5046206618240516,0.040294101846679566,0.41722491256389566,0.036441647736083244,0.06677428033360237,0.01656588784842081
0.5139628732849072,0.030835252983001524,0.42190610707559856,0.03517034707759134,0.2664110842076944,0.028210825291180356
0.5327683615819209,0.03736477088668749,0.4378665590529997,0.03759527841395146,0.18755716976055958,0.02751632263409653
0.46530131826741994,0.03812924992554964,0.44991256389561474,0.03855694339408001,0.17333198816249662,0.022642831495348327
0.4992467043314501,0.03346704342036168,0.42001614205004034,0.038538532149446185,0.26848937315039006,0.028020366893038506
0.4759954264191552,0.032765407010352514,0.37423997847726664,0.03444734025575313,0.3471953188054883,0.03385847922963615
0.4766881894000538,0.033572727761262876,0.46210653753026637,0.0383793598354732,0.21303470540758676,0.02575394628273871
