pred_ovlp_umamis_mean,pred_ovlp_umamis_sem,all_H_ovlp_umamis_mean,all_H_ovlp_umamis_sem,rand_ovlp_umamis_mean,rand_ovlp_umamis_sem,all_neg_ovlp_umamis_mean,all_neg_ovlp_umamis_sem
0.3557471264367815,0.05030881550110638,,,0.18045977011494252,0.04172056420074571,0.2948275862068966,0.049590230083444556
0.37319376026272577,0.04379299438365911,,,0.3331691297208539,0.048132883506382194,0.30550082101806236,0.053396984916490565
0.39281609195402295,0.04488347007152453,,,0.1827586206896552,0.035405933934673436,0.3850574712643678,0.06477770727549832
0.39443076081007117,0.05587255300286298,,,0.2844690749863163,0.03877741356931674,0.3202107279693487,0.0566616250547174
0.36715927750410515,0.05173958789097647,,,0.34833059660645865,0.05444527914583487,0.3026819923371647,0.06207420224282005
0.3340038314176245,0.05041216560032372,,,0.30680076628352493,0.04524532968470219,0.2662835249042146,0.05431754213543341
0.31819923371647507,0.04146035086551164,,,0.28409961685823754,0.045609368987790666,0.267911877394636,0.04928400610027732
0.39757799671592775,0.040365142948208685,,,0.3393130815544609,0.04774620053544656,0.3208812260536399,0.05321253479322735
0.38011767925561024,0.057199004219901727,,,0.16665298303229334,0.03933275191833896,0.3942528735632185,0.06890057016817228
0.41072796934865896,0.04624083334496283,,,0.13869731800766283,0.042011873000188854,0.37883141762452105,0.04583766913882963
0.37378215654077723,0.05082698581456265,,,0.2617816091954023,0.054721933903502544,0.3389299397920087,0.0557864421059073
0.4224137931034483,0.04380221773974069,,,0.25057471264367814,0.04387406374187349,0.44022988505747124,0.05177816007568521
0.46406677613574165,0.04882753324429411,,,0.3053913519430761,0.04140346572386205,0.3617816091954023,0.05335859488935707
0.27705254515599337,0.04876755720005224,,,0.380008210180624,0.05558399911156323,0.2586206896551724,0.04069785582942588
0.3837027914614121,0.04621905121377616,,,0.2588943623426382,0.052633540653523395,0.3092911877394636,0.05875021687745191
0.41782977558839623,0.04982072058617331,,,0.24314449917898193,0.04009488872337385,0.3557881773399015,0.06317423381498166
0.38304597701149423,0.03528386615389133,,,0.24310344827586203,0.037526374973845915,0.37988505747126433,0.05832676077413705
0.33746579091406675,0.04284295693922786,,,0.24150246305418718,0.04408234944717584,0.34256978653530373,0.05859715700201522
0.42081280788177333,0.04833074188831534,,,0.20847016967706625,0.04041409348216163,0.432799671592775,0.06089607959030856
0.3336206896551724,0.04647259588854623,,,0.29683908045977014,0.04865531341999827,0.28160919540229884,0.046773239408133514
0.3162698412698413,0.0422771114178065,,,0.24103721948549536,0.04544814145131709,0.2723590585659551,0.04679233269690877
0.4153530377668309,0.040417777773484605,,,0.23877941981390255,0.04642282318004257,0.32456212370005466,0.047149914418118104
0.3603174603174603,0.05588341424539649,,,0.3011494252873563,0.054133015828827534,0.34358237547892717,0.06289279408055738
0.42385057471264365,0.04629788482889573,,,0.34827586206896544,0.04053972579499006,0.285919540229885,0.04640744228333319
0.4090585659551176,0.03673770023449739,,,0.09240558292282429,0.022605940834090177,0.3029146141215106,0.058364064465425566
0.4316091954022988,0.055784356061682895,,,0.20890804597701146,0.04039930313306879,0.3744252873563218,0.06375777509612818
0.3823070607553366,0.035498395693213024,,,0.41123426382047074,0.06667927019538634,0.35411877394636015,0.0482412468970099
0.3411466885604816,0.045229765559558155,,,0.26357416529830324,0.034407895984545925,0.2732211275314724,0.047231291566790144
0.43201970443349746,0.03678749277488274,,,0.27546524356869184,0.04711981274002901,0.3759989053092501,0.06154190485575136
0.38753420908593317,0.05294905792749,,,0.25578817733990145,0.04385500853941539,0.3671866447728517,0.06679971692008585
