pred_ovlp_umamis_mean,pred_ovlp_umamis_sem,all_H_ovlp_umamis_mean,all_H_ovlp_umamis_sem,rand_ovlp_umamis_mean,rand_ovlp_umamis_sem,all_neg_ovlp_umamis_mean,all_neg_ovlp_umamis_sem
0.3350574712643678,0.047177409955575705,,,0.35833333333333334,0.05167222810260966,0.2948275862068966,0.049590230083444556
0.3504105090311987,0.04510004290747016,,,0.3001642036124795,0.05046955675575401,0.30550082101806236,0.053396984916490565
0.3632183908045976,0.04569694822565233,,,0.3195402298850575,0.04922128249788936,0.3850574712643678,0.06477770727549831
0.4015736179529283,0.05416475114867499,,,0.2347974822112753,0.0374906261255518,0.3202107279693487,0.0566616250547174
0.34542966611932124,0.051589221097419945,,,0.2156540777230432,0.04341810070976567,0.3026819923371647,0.06207420224282005
0.33812260536398464,0.0513153137836867,,,0.14616858237547892,0.03336536438607786,0.2662835249042146,0.05431754213543341
0.2794061302681992,0.03921386550626271,,,0.14731800766283526,0.033890695405356094,0.267911877394636,0.049284006100277306
0.3775177887246853,0.04325422953286108,,,0.24616858237547887,0.04065260221662666,0.3208812260536399,0.05321253479322735
0.3695402298850574,0.05597669515882724,,,0.19731800766283525,0.04433965881051645,0.3942528735632185,0.06890057016817228
0.40181992337164746,0.04768883806104437,,,0.17739463601532568,0.03874291454946452,0.37883141762452105,0.04583766913882963
0.36626984126984125,0.04953810729638825,,,0.29237821565407773,0.04782557847378302,0.3389299397920087,0.0557864421059073
0.4212643678160919,0.04368194176013762,,,0.3603448275862069,0.056962029630128516,0.44022988505747124,0.05177816007568521
0.4413245758073343,0.0512819132054045,,,0.20353037766830867,0.04068274981793609,0.3617816091954023,0.05335859488935707
0.28448275862068967,0.049847063823394856,,,0.26416256157635465,0.04691094535981291,0.2586206896551724,0.04069785582942589
0.3531061850027367,0.04742439130558858,,,0.32446633825944166,0.05205447949817621,0.3092911877394636,0.05875021687745191
0.38282703886152153,0.049280429798610366,,,0.22668308702791456,0.03666703739635967,0.3557881773399015,0.06317423381498166
0.3948275862068965,0.03518661105225316,,,0.15545977011494252,0.03667626540203456,0.37988505747126433,0.058326760774137044
0.3452380952380953,0.04253153503704384,,,0.10908593322386426,0.02915669708560876,0.34256978653530373,0.05859715700201522
0.4133004926108374,0.04769733681454998,,,0.20688286808976467,0.034988322613193706,0.432799671592775,0.06089607959030856
0.3218390804597701,0.04691023587740523,,,0.37270114942528737,0.0657168803222205,0.28160919540229884,0.04677323940813351
0.3106185002736726,0.03980762917408804,,,0.2699644225506294,0.04681425105441577,0.2723590585659551,0.04679233269690877
0.3996989600437876,0.04171093184298087,,,0.26320470717022443,0.04967538295946172,0.32456212370005466,0.047149914418118104
0.3272441160372194,0.05807895417040671,,,0.1934729064039409,0.04453705974529125,0.34358237547892717,0.06289279408055738
0.40574712643678157,0.04792153621339898,,,0.27068965517241383,0.050845715553058016,0.285919540229885,0.04640744228333319
0.36133004926108364,0.03827686458870239,,,0.26241105637657364,0.03864374013805892,0.3029146141215106,0.058364064465425566
0.40603448275862064,0.057179679027719955,,,0.2795977011494253,0.03921695712492968,0.3744252873563218,0.06375777509612818
0.3574165298303229,0.04042486396496376,,,0.26778872468527637,0.03974437119749929,0.35411877394636015,0.048241246897009885
0.2893951833607006,0.04395956876856557,,,0.3095374931581828,0.0488244467131207,0.2732211275314724,0.04723129156679013
0.4037219485495347,0.03962291445596822,,,0.31171319102353584,0.0473639899414186,0.3759989053092501,0.06154190485575136
0.38073344280240834,0.05262195183282807,,,0.24471811713191022,0.03747965314966799,0.3671866447728517,0.06679971692008585
0.3837985769020252,0.0431260355584663,,,0.29414340448823206,0.04143035718662732,0.3808429118773947,0.05592962883207977
0.35221674876847286,0.052731270104924406,,,0.3316912972085386,0.05577900022163816,0.30726600985221675,0.05875852000924962
0.3234537493158183,0.0558968575486371,,,0.21189107827038858,0.03856606577235141,0.3208264915161466,0.061963514821844916
0.3825533661740558,0.051668893335002054,,,0.23743842364532017,0.05460341865441808,0.3158456486042692,0.053736878749585826
0.3505747126436781,0.04183040699357194,,,0.17623152709359607,0.046049160491062925,0.3043103448275862,0.050717722124005736
0.3477969348659004,0.04488132366361466,,,0.19329501915708813,0.04293909095115347,0.35785440613026814,0.06344726548784482
0.3368637110016421,0.05315659237703427,,,0.1854679802955665,0.034029242646232326,0.34774220032840714,0.05100651940619218
0.37538314176245213,0.05499507300367928,,,0.23122605363984675,0.035447047449153994,0.4078544061302682,0.07016065657513618
0.3195812807881774,0.04308393490590493,,,0.23928571428571427,0.03565236245601053,0.2818965517241379,0.05304440700247474
0.25871647509578544,0.037587378216930936,,,0.26072796934865894,0.041011248179379296,0.30038314176245207,0.039208826481030384
0.4424329501915708,0.04784651575255675,,,0.3046934865900383,0.04522211989917417,0.39952107279693483,0.05776366957122063
0.3185550082101805,0.05399659355296436,,,0.22324849480021894,0.03708224087645964,0.347167487684729,0.06453409716934226
0.39793377120963325,0.03759963446611849,,,0.24147509578544063,0.04603574234185598,0.3924329501915709,0.05517502692528488
0.39462233169129723,0.05399904983911598,,,0.10636288998357965,0.029168927123174565,0.35550082101806235,0.04968706926857186
0.34406130268199236,0.045444023423564205,,,0.271455938697318,0.05508401701944795,0.310536398467433,0.05728051724460888
0.38352490421455937,0.04766345645339527,,,0.21752873563218392,0.03824708479985497,0.3707854406130268,0.05236794988464949
