pred_ovlp_umamis_mean,pred_ovlp_umamis_sem,all_H_ovlp_umamis_mean,all_H_ovlp_umamis_sem,rand_ovlp_umamis_mean,rand_ovlp_umamis_sem,all_neg_ovlp_umamis_mean,all_neg_ovlp_umamis_sem
0.3626436781609195,0.04952328277367704,,,0.2655172413793104,0.042690067558465945,0.2948275862068966,0.049590230083444556
0.38095238095238093,0.043806239295431745,,,0.3082922824302135,0.04463691346619299,0.30550082101806236,0.053396984916490565
0.39281609195402295,0.045732880174019136,,,0.25172413793103443,0.04130048309561826,0.3850574712643678,0.06477770727549832
0.39443076081007117,0.05587255300286298,,,0.29012041598248495,0.05202736966993975,0.3202107279693487,0.0566616250547174
0.363327859879584,0.051970394968566994,,,0.2989874110563766,0.04696924989333466,0.3026819923371647,0.06207420224282005
0.3305555555555556,0.050612768891562986,,,0.23323754789272033,0.038076859794944795,0.2662835249042146,0.05431754213543341
0.31475095785440615,0.04182330151956109,,,0.2386015325670498,0.03854388583619571,0.267911877394636,0.04928400610027732
0.3894362342638205,0.041429040718554855,,,0.21855500821018062,0.03481505833308656,0.3208812260536399,0.05321253479322735
0.38442802408319643,0.0570109138186826,,,0.23868363437328952,0.03261708312774325,0.3942528735632185,0.06890057016817228
0.4219348659003831,0.04471777797077577,,,0.3626436781609195,0.038225334875403645,0.37883141762452105,0.04583766913882963
0.37378215654077723,0.05044697478857256,,,0.31520251778872466,0.037123875143740465,0.3389299397920087,0.0557864421059073
0.4293103448275862,0.0425132000204757,,,0.2712643678160919,0.048976222069678714,0.44022988505747124,0.05177816007568521
0.46023535851122055,0.049259606079218074,,,0.27536945812807884,0.03618450245578735,0.3617816091954023,0.05335859488935707
0.27705254515599337,0.04876755720005224,,,0.24922003284072244,0.04698700430098896,0.2586206896551724,0.04069785582942588
0.37556102900930477,0.04632773315370476,,,0.2779556650246305,0.05060272745723102,0.3092911877394636,0.05875021687745191
0.39700328407224955,0.05197484301865027,,,0.2422276956759715,0.04275161872057016,0.3557881773399015,0.06317423381498166
0.3839080459770115,0.03509051512773593,,,0.2752873563218391,0.034487120003332095,0.37988505747126433,0.05832676077413705
0.3325396825396826,0.043199697337736626,,,0.16642036124794746,0.035059153638062376,0.34256978653530373,0.05859715700201522
0.3996031746031746,0.050557647797957204,,,0.2303503010399562,0.038531243540379644,0.432799671592775,0.06089607959030856
0.33448275862068966,0.04635880325039328,,,0.1511494252873563,0.03198933604728734,0.28160919540229884,0.046773239408133514
0.3085112205801861,0.04170817436183807,,,0.27379584017515046,0.04557256004778809,0.2723590585659551,0.04679233269690877
0.3953886152162014,0.04156320543084966,,,0.2873836891078271,0.03941003460039756,0.32456212370005466,0.047149914418118104
0.3560071154898741,0.05635157314196915,,,0.3278872468527641,0.047821894503874994,0.34358237547892717,0.06289279408055738
0.41178160919540224,0.04783474871280964,,,0.3189655172413792,0.045770588025454036,0.285919540229885,0.04640744228333319
0.39637383689107825,0.03731755362237056,,,0.3372468527640942,0.04826896601318551,0.3029146141215106,0.058364064465425566
0.4316091954022988,0.055438336550998175,,,0.3603448275862069,0.04827635076771957,0.3744252873563218,0.06375777509612818
0.3741652983032293,0.0361644547740973,,,0.22437055281882864,0.051896099353322345,0.35411877394636015,0.0482412468970099
0.3411466885604816,0.045229765559558155,,,0.3519293924466338,0.054220608978224456,0.2732211275314724,0.047231291566790144
0.4169813902572522,0.039086725457943096,,,0.1987684729064039,0.037566636074475586,0.3759989053092501,0.06154190485575136
