pred_ovlp_bitters_mean,pred_ovlp_bitters_sem,all_H_ovlp_bitters_mean,all_H_ovlp_bitters_sem,rand_ovlp_bitters_mean,rand_ovlp_bitters_sem
0.5104788808178639,0.032632527125253274,0.41327011030400856,0.0337138548543608,0.17370191014258807,0.02437744171992687
0.49424939467312345,0.034713823659993405,0.3906577885391444,0.032637052299813264,0.26244283023944043,0.027350778252724726
0.5017352703793382,0.03634333396703889,0.45269706752757605,0.03793715666834652,0.06146085552865214,0.015465801118613481
0.4644740382028518,0.03193969408231028,0.3607344632768361,0.03747893013599957,0.23572101156846914,0.025154318662828266
0.5245762711864406,0.033988112117249836,0.38770513855259614,0.036542817765107156,0.4085485606672047,0.03102401125789082
0.5272531611514663,0.03848812705297615,0.4328759752488566,0.03764734806115044,0.11100349744417541,0.019889981373149294
0.5296139359698682,0.033362601002294365,0.39989238633306434,0.034038767663525794,0.3863666935700834,0.031639561171638464
0.4802058111380145,0.034772600206820894,0.4392655367231639,0.04107909897447272,0.3772598870056497,0.036139904655942585
0.5098130212536992,0.034191269333909126,0.4597861178369653,0.03599941459141291,0.1750067258541835,0.028729455786389274
0.4737220877051386,0.03668546656304252,0.4228140973903685,0.03812129835668401,0.3471953188054883,0.029367962415470305
0.44317998385794993,0.031978782333044915,0.4654627387678235,0.03976655634928094,0.1511568469195588,0.025630273666192416
0.4358757062146893,0.03740209558954804,0.4082660747914985,0.03250030504575061,0.40541431261770244,0.03843785956188622
0.4596583266074792,0.03387440922701668,0.4531476997578692,0.04198765266424542,0.39668415388754374,0.03396918437262695
0.4631624966370729,0.032421866010666885,0.4379808985741189,0.03687992630652204,0.4143058918482647,0.03841008410521948
0.4752690341673393,0.03523082669094178,0.3912563895614743,0.03320885340240831,0.22071563088512242,0.024083349331141823
0.4747040624159268,0.032473634813491366,0.3642588108689803,0.03688330109325728,0.4161891310196395,0.03316407358823455
0.49732983588915797,0.039051211697261654,0.4307909604519774,0.036093276590778295,0.33583535108958834,0.033690413557061594
0.4436507936507937,0.03545654142083296,0.43614474038202855,0.04108224200116985,0.32021119182136126,0.03706125927934779
0.46290018832391705,0.04003332586370018,0.41722491256389566,0.03644164773608325,0.07610304008609092,0.018885854867410283
0.48535781544256124,0.029775104137689204,0.42190610707559856,0.03517034707759134,0.42790556900726395,0.03633714505752438
0.5025289211729889,0.037194869453790455,0.4378665590529997,0.03759527841395146,0.2894000538068334,0.028068409678112603
0.45706887274683883,0.03901953425110018,0.44991256389561474,0.03855694339408001,0.21163572773742265,0.028362190633237545
0.46697605595910685,0.032503487705020914,0.42001614205004034,0.03853853214944618,0.26203255313424806,0.02580007156296794
0.45204465967177826,0.03186218495817158,0.37423997847726664,0.03444734025575313,0.2556093623890234,0.029969013742364776
0.4729687920365886,0.03307490206557227,0.46210653753026637,0.0383793598354732,0.15308044121603442,0.022082964377198873
0.48158461124562824,0.03457837181156161,0.44543314500941616,0.03491640250590173,0.19447134786117837,0.029184637942678622
0.45581113801452783,0.03828397959507282,0.4108689803605058,0.03018843870076026,0.06983454398708636,0.01527347823306429
0.42966774280333603,0.031757091731772935,0.44572908259348937,0.0368474545536358,0.25146623621199893,0.024379781256040574
0.5210586494484799,0.032465459153773746,0.3864003228410008,0.03591224234910512,0.38499461931665313,0.03458762546392881
0.4642453591606134,0.03437068361017277,0.4236682808716707,0.03528708679085621,0.07045332257196664,0.01310101853109534
0.49085283831046544,0.03270317902677875,0.43982378262039273,0.0408756747874707,0.23879472693032017,0.025492281671590553
0.46574522464352974,0.028595347912406362,0.42071563088512237,0.03567310255038582,0.26131961259079906,0.02762906026899187
0.505770782889427,0.035869773588253766,0.4092547753564703,0.03878334884485256,0.29640839386602097,0.03109075214944315
0.510243475921442,0.0360469181986304,0.43406645143933276,0.03791487012120587,0.21444040893193436,0.024586702374212854
0.4238498789346246,0.0300659921765522,0.41652542372881357,0.03352467087340151,0.16392924401398976,0.02249039143596041
0.4691619585687382,0.03668749228970746,0.4625033629270917,0.04175628189587509,0.35778181329028785,0.03234785596449469
0.5049502286790423,0.03537900305931518,0.4603241861716438,0.03844297564718868,0.2478880817863868,0.029219072241353672
0.47517487220877047,0.03465823852679389,0.40009416195856873,0.03384744354192127,0.1504640839386602,0.02715561514832435
0.4767823513586225,0.03701664918222997,0.41064702717245094,0.04079129865382128,0.2820890503093893,0.03172065245865776
0.42035916061339784,0.03140421739650343,0.3600349744417541,0.03573953874778198,0.156846919558784,0.022666415888829824
0.49265536723163844,0.033484448656203494,0.4210048426150121,0.036030344773476976,0.29818401937046,0.026273148920968895
0.5392991659940812,0.03634812621387054,0.38821630347054076,0.0311717065106988,0.39529190207156306,0.03289559153240612
0.48092547753564696,0.031727792577264755,0.47194646220069947,0.039732041539066246,0.4140973903685768,0.030842916575698324
0.47222894807640564,0.03223637267317992,0.4107748184019371,0.03314143206569864,0.294605864944848,0.03404717719414321
0.4691754102771052,0.026638313480882542,0.4078221684153887,0.03477836296690157,0.07806698950766748,0.015561695030247714
0.48380414312617703,0.027845540894156633,0.42136131288673656,0.03628189179838442,0.0984530535377993,0.017321948995513904
0.49977804681194515,0.025293078954563446,0.3778383104654291,0.04155631461369386,0.29912563895614735,0.0284122313494997
0.45263653483992466,0.03249098372700952,0.4529257465698144,0.04209124499608259,0.3019370460048426,0.030782316499324208
0.4862927091740651,0.03080545398675602,0.43393866020984656,0.03908665125422619,0.31869787463007804,0.026529635006833124
0.4678773204196934,0.03242157685260893,0.4894067796610169,0.036206813386647684,0.32617029862792574,0.03372402771884263
0.4950901264460586,0.03329846393082738,0.38360236750067267,0.0323295856186635,0.2418617164379876,0.028478559376543228
0.47461662631154156,0.033625010073974525,0.3803874092009685,0.03837009379794534,0.39934759214420223,0.03517464359563005
0.42401802528921173,0.03430984837071979,0.4144471347861178,0.03696473975507402,0.2888956147430724,0.02647641480442778
0.4183010492332526,0.03516323034088485,0.4336898036050578,0.036440534692224025,0.23148372343287596,0.027918682574293797
0.5221347861178369,0.03253424747651732,0.4305017487220877,0.03527307130639162,0.1922988969599139,0.022389217451562433
0.5171711057304277,0.03465630735664783,0.4411555017487221,0.04016447313763613,0.316532149582997,0.02927395656124208
0.4441081517352704,0.03215407040356912,0.4035310734463276,0.035441764585767935,0.23064971751412428,0.027932586627636993
0.45710250201775626,0.037636028763846904,0.42154291094969054,0.03959624248905169,0.18874764595103574,0.030896461192674196
0.44426957223567387,0.030004104918665737,0.36933010492332524,0.040500096864382294,0.2825262308313156,0.03824722569357166
0.5135189669087973,0.03328376905042684,0.37366155501748727,0.03421138429148205,0.2032015065913371,0.02861865712722131
0.4751076136669357,0.03458215070738164,0.4481772935162766,0.041111117333089975,0.06935028248587571,0.01686917874288696
0.5003362927091741,0.03806923637237163,0.3959644874899112,0.03704625872661346,0.38085821899381217,0.036271524570773386
0.49260156039817055,0.027520456385601678,0.41793785310734466,0.03810707388036009,0.3732311003497444,0.03490854147234072
0.45651062684960997,0.03304073225566117,0.40480898574118906,0.03748177813446894,0.2551923594296475,0.027596157980584318
0.49011972020446587,0.03016289949565194,0.4345776163572774,0.04072196962643078,0.20916061339790154,0.024836804916508918
0.44978477266612854,0.029709823225099324,0.4563424804950228,0.042216360377610666,0.1561676082862523,0.021783074250235266
0.4874361043852569,0.03224310132307193,0.4687651331719129,0.03995867489853842,0.3924334140435835,0.035415156097004144
0.4364541296744686,0.03631013176440221,0.38296341135324186,0.03978195878645366,0.1767218186709712,0.025583343928233266
0.5012241054613935,0.03524425124951981,0.43447000269034164,0.037846388249976846,0.2658595641646489,0.03051220277888493
0.4501277912294861,0.029901398996440263,0.4579432337906914,0.040730286969317624,0.29486817325800374,0.03568638682892461
0.4423258003766478,0.029838454167071465,0.39280333602367495,0.03611159720643305,0.16276567124024752,0.02360787055605655
0.4794256120527306,0.03531553816346955,0.4145211191821361,0.03268231993929361,0.32702448210922785,0.027103727934462123
0.49570217917675535,0.03786272349055108,0.4294457896152811,0.03669351835871233,0.1434153887543718,0.024573103326215776
0.4322639225181598,0.037057625279444485,0.41690879741727194,0.036638550743392555,0.26565778853914446,0.028167821498632197
0.5177697067527577,0.04003799783165231,0.368684422921711,0.03667258723970021,0.11128598331988163,0.021161802878616034
0.43706618240516537,0.02976071900674898,0.40461393596986805,0.03779360421446538,0.15172854452515466,0.021833636576613386
0.4772464352972827,0.035884171536967026,0.44262173796072096,0.03614811763053213,0.30686709712133436,0.028140903533123342
0.48588243206887277,0.033678488609938814,0.4484396018294323,0.03795162124258535,0.29927360774818407,0.0321957316561333
0.425504439063761,0.03440509767487983,0.42895480225988697,0.03799484246003162,0.3216505246166263,0.03304593671801898
0.5099946193166532,0.03296806894641309,0.49862119989238635,0.042219464518796226,0.2144471347861178,0.02926315924751005
0.46914178100618775,0.0351793183996066,0.4334880279795534,0.03406975021527825,0.44887005649717515,0.03958722633212238
0.49413505515200434,0.03272711460671784,0.4213478611783697,0.03663176881441028,0.3872545063223029,0.036921554121826496
0.4706618240516546,0.0319097968178207,0.3745964487489911,0.034898345109297436,0.24408797417272,0.02818639903427929
0.4349609900457358,0.03598499673260542,0.4635593220338983,0.03587350767662039,0.23810196394942154,0.03327428138550669
0.4322168415388754,0.031170911129962977,0.4035512510088781,0.040438634491542565,0.28019908528383103,0.0256133236329719
0.43169895076674736,0.0330355438541296,0.3746569814366424,0.03680688084832419,0.37851089588377723,0.03391138564967318
0.485048426150121,0.03757145923311922,0.3843825665859564,0.03580957393818733,0.2607142857142857,0.02790679677942687
0.45110304008609087,0.03447461291265975,0.4264057035243476,0.038193499119854715,0.2823177293516276,0.025762320454812422
0.45346381490449283,0.030146525376144512,0.419760559591068,0.034789993816694766,0.2891310196394942,0.030980046603741908
0.5163640032284099,0.03716673930428441,0.41744686575195045,0.03369957697266305,0.27052058111380145,0.02617289143938831
0.48695184288404625,0.03451505131975038,0.4135593220338983,0.040151484467270605,0.1776499865482916,0.027887592109680868
0.4904358353510896,0.02926707233557763,0.43079096045197734,0.03854151459725307,0.17522867904223838,0.02369287732536347
0.47148237826203926,0.0317693845670373,0.40982647296206615,0.04041547507258045,0.185969868173258,0.023607093991643093
0.47756255044390633,0.03620030562180545,0.3925679311272532,0.036691156890387384,0.3797417271993543,0.03348684126502648
0.42886064030131826,0.03631898855415857,0.3681732580037665,0.03212891676942725,0.19307237019101425,0.030483109242542567
